,Latitude,Longitude,num_crimes_comm_area,num_complaints_comm_area,PERCENT HOUSEHOLDS BELOW POVERTY,PERCENT AGED 16+ UNEMPLOYED,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Firearm-related,Tuberculosis,canvass fail rate,complaint fail rate,num prev canvass inspections,num prev complaint inspections,last inspection fail,inspection-complaint interaction,inspection-fail interaction,consec-fail interaction,Facility Type_Grocery Store,Facility Type_Restaurant,Risk_Risk 1 (High),Risk_Risk 2 (Medium),Results_Fail,Inspection Date,Facility Type_Daycare 2,lat_long_interaction
43721,41.8949533583,-87.7660626259,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2010-01-07,0.0,-3676.95510015
43722,41.8949533583,-87.7660626259,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.0,0.0,1.0,0,1.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-03-14,0.0,-3676.95510015
43727,41.9814281642,-87.8364343021,1651.0,160.0,15.4,7.1,3.5,82.0,5.0,11.8,6.3,0.5,0.0,4.0,1.0,0,5.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,2015-08-21,0.0,-3687.49895685
43733,41.7896473265,-87.8012858227,1817.0,1200.0,8.8,11.3,8.0,81.7,9.5,9.2,3.5,0.2,0.337701612903,5.0,0.0,0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2016-07-13,0.0,-3669.18476934
43737,41.8801267436,-87.7655138171,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-01-29,0.0,-3675.63084238
43738,41.7918847146,-87.6841336973,2338.0,1021.0,23.4,18.2,6.8,80.4,6.8,11.1,7.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,1.0,2016-08-29,0.0,-3664.48520678
43740,41.9386767107,-87.7671862996,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014-12-11,0.0,-3680.83965203
43742,41.790734353,-87.7232376793,1028.0,554.0,15.6,16.7,4.6,81.2,7.5,7.7,4.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2015-10-07,0.0,-3666.01852244
43744,41.9094808302,-87.7664109704,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.0,1.0,3.0,0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2015-10-19,0.0,-3678.2447181
43751,41.9020222988,-87.7664127693,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-02-17,0.0,-3677.59018494
43758,41.9676636458,-87.7682590227,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-06-19,0.0,-3683.42877344
43760,41.9676636458,-87.7682590227,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-23,0.0,-3683.42877344
43761,41.7915490552,-87.6646677094,7362.0,3236.0,34.4,35.9,16.1,63.6,13.8,39.3,10.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2011-09-27,0.0,-3663.64226099
43763,41.791653506,-87.6827124969,2338.0,1021.0,23.4,18.2,6.8,80.4,6.8,11.1,7.0,1.0,0.337701612903,1.0,0.0,1,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2012-10-25,0.0,-3664.40553914
43765,41.7906669534,-87.7232357453,1028.0,554.0,15.6,16.7,4.6,81.2,7.5,7.7,4.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011-07-01,0.0,-3666.01252911
43768,41.7906669534,-87.7232357453,1028.0,554.0,15.6,16.7,4.6,81.2,7.5,7.7,4.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-07-08,0.0,-3666.01252911
43770,41.902239419,-87.7665751972,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2014-09-25,0.0,-3677.6160469
43776,41.9843969469,-87.6602397139,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.4,0.337701612903,5.0,0.0,0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-06-13,0.0,-3680.36230061
43783,41.9842610446,-87.6690728768,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.166666666667,0.0,6.0,1.0,0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,2016-06-09,0.0,-3680.7212412
43784,41.8803397007,-87.7659287271,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,1.0,2010-12-03,1.0,-3675.66690924
43787,41.865690107,-87.7653891147,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.5,0.0,2.0,2.0,0,8.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-10-02,0.0,-3674.3585828
43795,41.9836775558,-87.7790861443,1254.0,1289.0,5.4,9.0,4.9,89.4,8.3,8.7,1.6,0.0,0.337701612903,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2015-11-04,0.0,-3685.28884883
43798,41.9842587536,-87.6608697191,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.5,0.337701612903,2.0,0.0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2016-05-23,0.0,-3680.37663685
43805,41.7897039766,-87.7791042986,1817.0,1200.0,8.8,11.3,8.0,81.7,9.5,9.2,3.5,0.166666666667,0.337701612903,6.0,0.0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-03-15,0.0,-3668.26278397
43808,41.9311507871,-87.767399297,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-04,0.0,-3680.18805411
43809,41.9837868507,-87.6959914201,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2013-09-04,0.0,-3681.80981144
43810,41.8801186169,-87.7660025098,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2012-03-12,0.0,-3675.65059564
43817,41.9843848249,-87.6690993139,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.333333333333,0.337701612903,6.0,0.0,0,0.0,12.0,0.333333333333,0.0,1.0,0.0,1.0,0.0,2016-04-20,0.0,-3680.73320285
43818,41.8673156479,-87.765597943,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2013-02-28,0.0,-3674.50999211
43823,41.9386693214,-87.7677755434,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.5,0.333333333333,4.0,3.0,0,21.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,2015-07-06,0.0,-3680.86371559
43830,41.8656862774,-87.7656698516,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.0,6.0,1.0,0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-06,0.0,-3674.36999993
43837,41.7923496745,-87.5947154418,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.5,0.337701612903,6.0,0.0,1,0.0,18.0,0.5,0.0,0.0,1.0,0.0,1.0,2016-03-17,0.0,-3660.78897738
43842,41.7907041246,-87.7036230511,2338.0,1021.0,23.4,18.2,6.8,80.4,6.8,11.1,7.0,0.0,0.0,4.0,1.0,0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-06-17,0.0,-3665.19616158
43846,41.9094745995,-87.7667619219,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.333333333333,0.0,3.0,3.0,0,18.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-02-18,0.0,-3678.25887945
43849,41.931149085,-87.7675988698,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2015-07-28,0.0,-3680.19627304
43855,41.9845361933,-87.6696983145,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.0,1.0,5.0,1.0,0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-09-01,0.0,-3680.77162194
43861,41.9603545731,-87.7686854403,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2015-07-15,0.0,-3682.80516149
43862,41.9092479751,-87.7671577845,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2015-06-05,1.0,-3678.25557966
43864,41.9838973684,-87.7286092318,832.0,679.0,13.2,9.9,9.7,79.1,10.2,3.1,8.9,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-07-14,1.0,-3683.18892626
43867,41.9240667585,-87.7675049218,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-02-28,0.0,-3679.57073557
43875,41.9532747861,-87.7685236792,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.0,7.0,1.0,0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-04,0.0,-3682.17699148
43876,41.8656833574,-87.7658899212,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2014-02-28,0.0,-3674.37895702
43879,41.9020128005,-87.7670934155,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-02-07,0.0,-3677.61787176
43882,41.9189224955,-87.7673216013,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-10-06,0.0,-3679.11155184
43884,41.9189224955,-87.7673216013,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,1.0,0.337701612903,1.0,0.0,0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2010-09-01,0.0,-3679.11155184
43887,41.8949419927,-87.7668793383,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,1.0,2.0,2.0,0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2014-03-13,0.0,-3676.98831876
43893,41.9840108655,-87.775172469,1139.0,732.0,8.6,12.4,6.6,82.9,7.7,4.2,7.1,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-18,0.0,-3685.15379466
43897,41.8845433977,-87.6423313867,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-05-31,0.0,-3670.85903244
43900,41.8845433977,-87.6423313867,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.5,1.0,2.0,1.0,1,3.0,6.0,0.5,0.0,1.0,1.0,0.0,1.0,2016-04-07,0.0,-3670.85903244
43902,41.8832830966,-87.6423632611,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011-07-27,0.0,-3670.74991172
43911,41.9837684672,-87.7661756872,1139.0,732.0,8.6,12.4,6.6,82.9,7.7,4.2,7.1,0.0,0.337701612903,8.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-21,0.0,-3684.7547993
43912,41.7919608739,-87.6014616926,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-06-20,0.0,-3661.03685955
43917,41.792025411,-87.5982363521,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016-09-29,0.0,-3660.90771959
43924,41.792025411,-87.5982363521,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.666666666667,0.337701612903,6.0,0.0,0,0.0,24.0,2.0,0.0,1.0,1.0,0.0,0.0,2016-09-29,0.0,-3660.90771959
43925,41.9240644164,-87.7676604864,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2011-09-19,0.0,-3679.57705191
43929,41.8656817419,-87.7660369918,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,1.0,3.0,1.0,0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-11-30,0.0,-3674.38497245
43931,41.9847718587,-87.6691823819,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016-05-17,0.0,-3680.77062134
43932,41.9848623905,-87.6697063806,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-04-12,0.0,-3680.80055821
43934,41.9848623905,-87.6697063806,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-02-25,0.0,-3680.80055821
43939,41.984079929,-87.6964918248,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.25,0.337701612903,4.0,0.0,0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-05-15,0.0,-3681.85652227
43941,41.9457475747,-87.7685382793,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-04-20,0.0,-3681.51695166
43948,41.9457475747,-87.7685382793,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.333333333333,0.337701612903,6.0,0.0,0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-03-10,0.0,-3681.51695166
43951,41.9384428237,-87.7683183807,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-07,0.0,-3680.86660214
43953,41.9020076275,-87.767429161,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-02-07,1.0,-3677.63148615
43960,41.7903099546,-87.7036116918,2338.0,1021.0,23.4,18.2,6.8,80.4,6.8,11.1,7.0,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-16,0.0,-3665.16111674
43962,41.8656793183,-87.7662575977,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-11-30,0.0,-3674.39399555
43963,41.8656793183,-87.7662575977,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2012-01-05,0.0,-3674.39399555
43965,41.7912811379,-87.6327630954,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016-06-07,0.0,-3662.28543941
43970,41.9384418239,-87.7683966471,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2013-05-29,0.0,-3680.86979676
43971,41.7902536445,-87.7036100691,2338.0,1021.0,23.4,18.2,6.8,80.4,6.8,11.1,7.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2013-05-02,0.0,-3665.15611033
43973,41.8949360058,-87.7673242348,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.0,0.4,1.0,5.0,0,30.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-09-30,0.0,-3677.00643222
43974,41.9313609227,-87.7682280601,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2016-04-12,0.0,-3680.24124833
43978,41.8656785103,-87.766331133,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.333333333333,0.0,3.0,1.0,0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-05-14,0.0,-3674.39700324
43981,41.9849717465,-87.669709223,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-06-02,0.0,-3680.81026475
43985,41.9851935541,-87.6550931005,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-06-23,0.0,-3680.21604983
43986,41.8947170769,-87.7672714494,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2011-05-05,0.0,-3676.98500598
43992,41.9311414343,-87.7682221083,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.0,5.0,1.0,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-22,0.0,-3680.22173466
43996,41.8791645448,-87.6422390896,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-11,0.0,-3670.38375191
44000,41.8791645448,-87.6422390896,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.333333333333,0.337701612903,3.0,0.0,1,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2012-08-02,0.0,-3670.38375191
44005,41.9327173614,-87.6435639044,5480.0,2714.0,11.4,4.7,6.3,79.1,8.1,1.8,3.2,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-07,0.0,-3675.13279375
44011,41.8779042186,-87.642194824,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.4,0.4,5.0,5.0,0,50.0,40.0,0.8,0.0,1.0,1.0,0.0,1.0,2016-03-29,0.0,-3670.27144035
44020,41.9846137165,-87.7005652503,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.25,0.337701612903,8.0,0.0,0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-09-02,0.0,-3682.07435475
44023,41.7917618316,-87.5966116676,1497.0,366.0,18.4,8.4,5.9,80.3,5.5,5.0,5.3,0.5,0.337701612903,2.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-09-19,1.0,-3660.81673207
44030,41.7906171629,-87.671924657,7362.0,3236.0,34.4,35.9,16.1,63.6,13.8,39.3,10.9,0.333333333333,0.337701612903,6.0,0.0,0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-12-04,0.0,-3663.86383928
44032,41.9386591373,-87.7685586421,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-12-04,0.0,-3680.89566386
44033,41.9022229958,-87.7676877779,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2010-05-20,0.0,-3677.6612251
44036,41.924058532,-87.7680515516,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2015-10-13,0.0,-3679.59293049
44038,41.9192244645,-87.7677343025,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,1.0,1.0,1.0,0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2012-01-04,0.0,-3679.15535497
44040,41.9849755548,-87.6692274922,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016-06-02,0.0,-3680.79037317
44041,41.9847263512,-87.6896284563,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2011-06-17,0.0,-3681.62505458
44042,41.9847263512,-87.6896284563,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,0.0,0.0,2013-10-02,0.0,-3681.62505458
44043,41.9022216243,-87.7677718455,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2010-01-21,0.0,-3677.66462734
44045,41.9841369121,-87.784197458,1254.0,1289.0,5.4,9.0,4.9,89.4,8.3,8.7,1.6,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-08-05,0.0,-3685.5437648
44049,41.9841369121,-87.784197458,1254.0,1289.0,5.4,9.0,4.9,89.4,8.3,8.7,1.6,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-05-14,0.0,-3685.5437648
44053,41.9238377265,-87.7681229627,4786.0,2399.0,18.7,14.6,6.9,74.1,7.6,5.5,9.4,0.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2015-09-24,0.0,-3679.57654465
44057,41.9845308488,-87.7977300525,1254.0,1289.0,5.4,9.0,4.9,89.4,8.3,8.7,1.6,0.666666666667,0.337701612903,3.0,0.0,1,0.0,6.0,0.666666666667,0.0,0.0,1.0,0.0,0.0,2016-09-06,0.0,-3686.14650584
44064,41.7900288569,-87.7036042883,2338.0,1021.0,23.4,18.2,6.8,80.4,6.8,11.1,7.0,0.0,0.0,6.0,1.0,0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-03-02,0.0,-3665.13615406
44065,41.9532631107,-87.7693112226,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2015-10-16,0.0,-3682.20900677
44068,41.9532631107,-87.7693112226,3400.0,2186.0,11.6,12.6,6.9,79.8,8.7,4.7,4.0,0.5,0.0,2.0,3.0,0,15.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-07-15,0.0,-3682.20900677
44075,41.8656751424,-87.7666258467,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.166666666667,0.333333333333,6.0,3.0,0,27.0,18.0,0.166666666667,0.0,1.0,1.0,0.0,0.0,2016-01-06,0.0,-3674.40904604
44083,41.9844049911,-87.6970503832,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.0,0.337701612903,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-03-24,0.0,-3681.90847981
44084,41.9844049911,-87.6970503832,3042.0,2414.0,17.2,8.8,8.1,71.1,8.3,3.7,8.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-03-31,0.0,-3681.90847981
44091,41.9849721693,-87.668928513,2217.0,904.0,18.2,9.2,7.5,76.1,7.4,3.9,10.5,0.333333333333,0.337701612903,6.0,0.0,1,0.0,12.0,0.333333333333,0.0,1.0,1.0,0.0,1.0,2016-08-26,0.0,-3680.77752373
44092,41.8803204069,-87.7671496238,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2016-02-08,0.0,-3675.71634745
44094,41.8803204069,-87.7671496238,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,1.0,0.337701612903,1.0,0.0,1,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,2013-06-07,0.0,-3675.71634745
44101,41.9846184304,-87.768159268,1139.0,732.0,8.6,12.4,6.6,82.9,7.7,4.2,7.1,0.166666666667,0.333333333333,6.0,3.0,0,27.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-07-18,0.0,-3684.91267721
